run_id,dataset,subject,base,n_checkpoints,train_seeds,n_eval_total_per_checkpoint,CC,MSE,RMSE,T_RRMSE,S_RRMSE,SDR,PSD_KLD,PSD_WD,source_file
a7_bci_zero_shot_all_subjects_20260815_000000,BCI_IV2b,B07,4,3,42 43 44,1500,0.6791717211405437,0.2384674201409022,0.4737739231851365,0.7418755226665072,0.666154404481252,2.744526783625285,0.8708406620555453,14.42295053270128,runs/a7_bci_zero_shot_all_subjects_20260815_000000/a7_subject_width_rows.csv
a7_bci_zero_shot_all_subjects_20260815_000000,BCI_IV2b,B07,6,3,42 43 44,1500,0.6750437749756707,0.2401646127303441,0.474969959921307,0.7439166704813639,0.6709138287438287,2.7334927717844644,0.9064781798256768,14.45255872938368,runs/a7_bci_zero_shot_all_subjects_20260815_000000/a7_subject_width_rows.csv
a7_bci_zero_shot_all_subjects_20260815_000000,BCI_IV2b,B07,8,3,42 43 44,1500,0.67048446337382,0.2430651999182171,0.4776307079527113,0.7476946380403307,0.6720825036366781,2.6887673007117376,0.9294335842132568,14.91263845231798,runs/a7_bci_zero_shot_all_subjects_20260815_000000/a7_subject_width_rows.csv
a7_bci_zero_shot_all_subjects_20260815_000000,BCI_IV2b,B07,16,3,42 43 44,1500,0.6594489812850952,0.2496817724572287,0.4841451280646854,0.7583944466378953,0.6837503645155165,2.5708713266584606,0.9924462172720168,15.388959990607368,runs/a7_bci_zero_shot_all_subjects_20260815_000000/a7_subject_width_rows.csv
a7_bci_zero_shot_all_subjects_20260815_000000,BCI_IV2b,B08,2,3,42 43 44,1500,0.7617263595263163,0.2052080316676033,0.4379737443394131,0.6950961483849419,0.4927151964770423,3.3643105824788413,0.2988118115398619,4.001494540108575,runs/a7_bci_zero_shot_all_subjects_20260815_000000/a7_subject_width_rows.csv
a7_bci_zero_shot_all_subjects_20260815_000000,BCI_IV2b,B08,4,3,42 43 44,1500,0.7833983500798544,0.1885382963551415,0.4210099445448981,0.6718069447411431,0.465822289387385,3.699232578277588,0.2274815340836843,3.1722849475012884,runs/a7_bci_zero_shot_all_subjects_20260815_000000/a7_subject_width_rows.csv
a7_bci_zero_shot_all_subjects_20260815_000000,BCI_IV2b,B08,6,3,42 43 44,1500,0.7831164863374498,0.1903473552730348,0.4229629702038235,0.6754979822370741,0.4691916472382015,3.66023924615648,0.2184625102414025,3.0578878455691867,runs/a7_bci_zero_shot_all_subjects_20260815_000000/a7_subject_width_rows.csv
a7_bci_zero_shot_all_subjects_20260815_000000,BCI_IV2b,B08,8,3,42 43 44,1500,0.7800672584109837,0.1943199005391862,0.4270305633544922,0.6823665499687195,0.4956389698717329,3.58461078008016,0.2284333242310418,3.1535257233513727,runs/a7_bci_zero_shot_all_subjects_20260815_000000/a7_subject_width_rows.csv
a7_bci_zero_shot_all_subjects_20260815_000000,BCI_IV2b,B08,16,3,42 43 44,1500,0.7753837903340658,0.1996990938981374,0.4330398639043172,0.6912840538554721,0.5012575222386254,3.458944241205851,0.2381242364645004,3.2050948672824435,runs/a7_bci_zero_shot_all_subjects_20260815_000000/a7_subject_width_rows.csv
a7_bci_zero_shot_all_subjects_20260815_000000,BCI_IV2b,B09,2,3,42 43 44,1500,0.7354674206839668,0.2156069212489658,0.4504883819156223,0.7021121117803786,0.587900737921397,3.2262902789645724,0.3743892676300472,4.481853855980767,runs/a7_bci_zero_shot_all_subjects_20260815_000000/a7_subject_width_rows.csv
a7_bci_zero_shot_all_subjects_20260815_000000,BCI_IV2b,B09,4,3,42 43 44,1500,0.7618935969140794,0.1973727064000235,0.4303804470433129,0.6739142272207472,0.5287763310803307,3.63957773314582,0.2700979361931483,3.4139454629686146,runs/a7_bci_zero_shot_all_subjects_20260815_000000/a7_subject_width_rows.csv
a7_bci_zero_shot_all_subjects_20260815_000000,BCI_IV2b,B09,6,3,42 43 44,1500,0.7628004286024306,0.1984850847058826,0.431498689783944,0.6765614814228482,0.5324109461572435,3.619269265068902,0.257471438911226,3.260323259565565,runs/a7_bci_zero_shot_all_subjects_20260815_000000/a7_subject_width_rows.csv
a7_bci_zero_shot_all_subjects_20260815_000000,BCI_IV2b,B09,8,3,42 43 44,1500,0.7601748307545979,0.2026321738958358,0.4355597264236874,0.6828455726305644,0.5428400701946683,3.548438443077935,0.2511347151464886,3.2969835334353976,runs/a7_bci_zero_shot_all_subjects_20260815_000000/a7_subject_width_rows.csv
a7_bci_zero_shot_all_subjects_20260815_000000,BCI_IV2b,B09,16,3,42 43 44,1500,0.7561344239446852,0.2080594119098451,0.4413983921209971,0.6922527021831937,0.5561535888248019,3.429641193813748,0.2545330011182361,3.404027435514662,runs/a7_bci_zero_shot_all_subjects_20260815_000000/a7_subject_width_rows.csv
