run_id,classifier,recipe,base,subject,n_subjects_for_inference,primary_independent_unit,n_contamination_seed_pairs,contamination_seed_pair_indices,n_checkpoint_seeds,checkpoint_seeds,n_classifier_seeds,classifier_seeds,n_technical_observations_aggregated,baseline_accuracy_mean,processed_accuracy_mean,delta_accuracy,delta_accuracy_median_over_nuisance,delta_accuracy_sd_over_nuisance,delta_accuracy_descriptive_nuisance_bootstrap_ci95_low,delta_accuracy_descriptive_nuisance_bootstrap_ci95_high,contamination_delta_sd_within_subject,checkpoint_delta_sd_within_subject,classifier_seed_delta_sd_within_subject,note,recipe_label,row_order,row_label,delta_accuracy_pp,source_file
hierarchical_downstream_stats_20260815_000000,csp_lda,eog,4,A09,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.7363636363636363,0.7292424242424242,-0.0071212121212121,0.0,0.0560268974551068,-0.0284848484848485,0.0143939393939393,0.0433793991214251,0.0225090533770349,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EOG,1,CSP+LDA base4,-0.71212121212121,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,emg,4,A01,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.8099644128113879,0.6187900355871886,-0.1911743772241993,-0.195729537366548,0.0302930390676589,-0.2027046263345196,-0.1795017793594306,0.0192210355758818,0.0135661425021362,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EMG,1,CSP+LDA base4,-19.11743772241993,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,emg,4,A02,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.545583038869258,0.309399293286219,-0.2361837455830388,-0.2402826855123674,0.0353309773065933,-0.2494699646643109,-0.2223321554770318,0.0296668310666489,0.0137528027039867,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EMG,1,CSP+LDA base4,-23.61837455830388,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,emg,4,A03,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.7465201465201465,0.6243223443223443,-0.1221978021978022,-0.1282051282051282,0.0501675510277692,-0.1416849816849816,-0.1021245421245421,0.0266338404405786,0.0334012912700003,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EMG,1,CSP+LDA base4,-12.21978021978022,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,emg,4,A04,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.5956140350877193,0.4294736842105263,-0.1661403508771929,-0.1710526315789473,0.0477499793868601,-0.1842105263157894,-0.147719298245614,0.038499679220642,0.0196792532144667,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EMG,1,CSP+LDA base4,-16.61403508771929,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,emg,4,A05,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.294927536231884,0.3002898550724637,0.0053623188405797,-0.003623188405797,0.0311874943745569,-0.0062318840579709,0.0179710144927536,0.0279272391551778,0.0076276506475018,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EMG,1,CSP+LDA base4,0.53623188405797,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,emg,4,A06,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.4641860465116279,0.3624186046511628,-0.1017674418604651,-0.0976744186046511,0.0379604416795175,-0.1166511627906976,-0.0876279069767441,0.0224473423838402,0.0264143462011699,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EMG,1,CSP+LDA base4,-10.17674418604651,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,emg,4,A07,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.5747292418772563,0.5172563176895307,-0.0574729241877256,-0.0541516245487365,0.0304357324022501,-0.0696028880866426,-0.0457761732851985,0.0077023164494409,0.0193509887217386,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EMG,1,CSP+LDA base4,-5.7472924187725605,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,emg,4,A08,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.7859778597785978,0.7177859778597786,-0.0681918819188191,-0.07380073800738,0.029771379924562,-0.0795571955719557,-0.0569704797047971,0.0181420768344234,0.0232126492604319,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EMG,1,CSP+LDA base4,-6.81918819188191,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,emg,4,A09,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.7128787878787879,0.6515151515151515,-0.0613636363636363,-0.0681818181818182,0.0757891348407015,-0.0901515151515151,-0.0325757575757576,0.0646962600202365,0.0280405386716996,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EMG,1,CSP+LDA base4,-6.1363636363636305,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,eog_emg_line,4,A01,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.8092526690391459,0.6328825622775801,-0.1763701067615658,-0.1814946619217081,0.0268300025978231,-0.1863345195729537,-0.1658362989323843,0.0218297744130321,0.0114256491785246,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EOG+EMG+LINE,1,CSP+LDA base4,-17.63701067615658,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,eog_emg_line,4,A02,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.5392226148409894,0.3119434628975265,-0.2272791519434629,-0.2261484098939929,0.0283552850801766,-0.2380212014134275,-0.216113074204947,0.0260508158687829,0.0095550212190278,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EOG+EMG+LINE,1,CSP+LDA base4,-22.72791519434629,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
