run_id,budget,task,base,lr,epoch,metric,mean,sd,se,n,seeds,base_label,source_file
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,22,train_loss,0.0637706994655586,0.0003411687288191,0.0002412427216768,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,22,val_SDR,6.827689320952804,0.0645576952952215,0.045649184121026,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,22,val_CC,0.8386440652388114,0.000919878383666,0.0006504522429571,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,23,train_loss,0.0637174807666313,0.0003319870629584,0.0002347503034841,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,23,val_SDR,6.848206802650735,0.0531898972666834,0.0376109370478876,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,23,val_CC,0.8391763943213004,0.0010271592840646,0.0007263112951208,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,24,train_loss,0.063672258084019,0.0003124117584683,0.0002209084729353,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,24,val_SDR,6.844883468416002,0.0715852420839952,0.0506184101104736,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,24,val_CC,0.838803854253557,0.0012836587601243,0.0009076838140134,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,25,train_loss,0.0636379585645738,0.0003167541507791,0.0002239790079849,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,25,val_SDR,6.872948823151765,0.0712941853141453,0.0504126018948025,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,25,val_CC,0.8395112995748166,0.0011659223193063,0.0008244315783182,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,26,train_loss,0.0636080745164127,0.0003247636826778,0.0002296426023046,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,26,val_SDR,6.843150085873074,0.0717058632424445,0.0507037021495677,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,26,val_CC,0.8389283219973247,0.0015518188642721,0.0010973016421,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,27,train_loss,0.0635901264580232,0.0003350814569799,0.0002369383704804,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,27,val_SDR,6.86297482031363,0.0763000820253693,0.0539523054052284,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,27,val_CC,0.8393047915564643,0.0012703622099163,0.0008982817331949,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,28,train_loss,0.0635411133900994,0.0003160478774739,0.0002234795973414,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,28,val_SDR,6.871902872014928,0.0810082159348466,0.0572814588193542,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,28,val_CC,0.8395629525184631,0.0014085133353575,0.000995969330823,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,29,train_loss,0.0634775846486999,0.0003351133054467,0.0002369608907472,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,29,val_SDR,6.879655043284098,0.0788257959231541,0.0557382548296891,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,29,val_CC,0.8396188120047252,0.0013229724038186,0.0009354827580628,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,30,train_loss,0.0634675314117755,0.0003487397955126,0.0002465962742765,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,30,val_SDR,6.872855380729392,0.0935191738625056,0.0661280420091414,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,30,val_CC,0.8396414562507912,0.0015735385402046,0.0011126597722371,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,31,train_loss,0.0634423812762612,0.0003202249813851,0.0002264332558427,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,31,val_SDR,6.882930526026973,0.0571403369875535,0.0404043197631835,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
