task,task_label,metric,metric_label,base,base_label,epoch,mean,se,sd,n,seeds,budget,lr,source_file,aggregation
eog,EOG,val_SDR,Validation SDR (dB),6,base6,67,8.513548936162675,0.0021643468311856,0.0030608486423419,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),6,base6,68,8.52029492173876,0.0034670318875997,0.0049031235166236,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),6,base6,69,8.523612873894828,0.0006754398345947,0.0009552161746509,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),6,base6,70,8.524892841066634,0.0010811260768344,0.0015289431604944,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),6,base6,71,8.520473582404,0.0001699924468994,0.0002404056239061,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),6,base6,72,8.518407770565577,0.0028406722205023,0.0040173171804908,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),6,base6,73,8.520790355546133,0.0017337288175314,0.00245186280723,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),6,base6,74,8.523352674075536,0.001074705805097,0.0015198635251293,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),6,base6,75,8.518700105803354,0.0044333423886984,0.0062696929327408,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,1,5.792407665933881,0.8864049741200039,1.2535659361554818,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,2,7.564106617655073,0.1082311868667602,0.1530620123387091,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,3,7.85619945185525,0.1049276249749317,0.1483900703071464,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,4,8.115534918648855,0.0040116991315573,0.0056733993200087,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,5,8.185857347079686,0.0315345525741577,0.0445965919337412,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,6,8.242820518357412,0.0535204240253994,0.0756893095206787,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,7,8.361908231462753,0.0254767962864468,0.0360296308341096,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,8,8.52500798021044,0.0231210333960403,0.0326980790047614,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,9,8.516818642616272,0.0347992522375921,0.0492135744748451,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,10,8.591511794498988,0.0526372364589144,0.0744402936860364,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,11,8.64293476513454,0.0169154916490832,0.0239221177043423,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,12,8.573741163526263,0.0585251535688122,0.0827670659169824,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,13,8.549088529178075,0.1816004174096246,0.2568217732333062,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,14,8.566836748804365,0.0903223412377496,0.1277350799637162,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,15,8.574752603258405,0.0272203172956189,0.0384953418915631,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,16,8.658445954322815,0.0378245796476086,0.0534920335287095,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,17,8.509435108729772,0.1676588058471679,0.2371053570803425,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,18,8.759709324155535,0.0726237637656073,0.1027055116679016,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,19,8.821983201163157,0.0070895467485696,0.0100261331629052,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,20,8.706080998693194,0.1112124408994397,0.1572781422246039,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,21,8.762249231338501,0.0353027411869586,0.0499256153755441,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,22,8.853486520903452,0.1036332164491922,0.1465595002147941,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,23,8.859903437750681,0.0757232052939285,0.1070887839130358,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,24,8.802505220685687,0.0908699716840466,0.1285095463680378,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,25,8.75306865147182,0.0918906075613836,0.1299529434680124,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,26,8.829817908150808,0.1551950999668667,0.2194790151869912,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,27,8.721577746527537,0.2319536549704421,0.3280320047012088,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,28,8.861349208014351,0.0187623500823974,0.0265339699485184,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,29,8.84891656466893,0.0402959755488803,0.0569871151302811,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,30,8.76817638533456,0.1101661069052557,0.1557984024992569,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,31,8.773751395089285,0.0771083150591165,0.1090476249283401,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,32,8.84557114328657,0.119176285607474,0.1685407194193393,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,33,8.692648989813668,0.2975571155548095,0.4208093083982299,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,34,8.893093756267003,0.0639158998216897,0.0903907323791137,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,35,8.886872870581492,0.075161150523594,0.1062939184340323,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,36,8.882041113717216,0.0347156524658203,0.049095346543794,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,37,8.92513598714556,0.0382534095219204,0.054098490552912,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,38,8.871868235724314,0.0835024629320413,0.1180903155700495,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,39,8.90525702067784,0.0822607449122836,0.116334261105865,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,40,8.841319867542811,0.0030442305973599,0.0043051921977775,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,41,8.855520623070852,0.0065990516117642,0.0093324682881569,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,42,8.886406591960363,0.0611830098288397,0.0865258422867515,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,43,8.90370089667184,0.071615082877023,0.1012790214751591,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,44,8.918345315115793,0.0551218305315286,0.0779540403205191,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,45,8.81688584600176,0.0216699668339321,0.030645960992722,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,46,8.834773097719465,0.049836465290614,0.0704794051147223,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,47,8.875251701899938,0.0264727728707452,0.0374381544274304,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,48,8.793681655611312,0.1284156867436001,0.1816072058142542,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,49,8.942900691713605,0.0608452047620495,0.0860481137798585,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,50,8.84184844153268,0.0318593297685891,0.0450558962468557,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,51,8.907504183905465,0.0604541301727294,0.0854950507917425,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,52,8.892087629863195,0.0530781405312676,0.0750638262048638,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,53,8.93365284374782,0.0493209362030029,0.0697503368872249,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,54,8.870726789746966,0.1016314370291571,0.1437285566101011,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,55,8.905073131833758,0.0683608395712713,0.0966768264569033,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,56,8.920482022421702,0.0414118085588723,0.0585651413063555,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,57,8.906383446284703,0.0468247277396063,0.0662201650237789,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,58,8.871478387287684,0.0536907400403707,0.0759301727389405,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,59,8.904378209795272,0.0317017010280062,0.0448329755441035,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,60,8.890876156943184,0.0560522079467773,0.0792697926792894,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,61,8.858734777995519,0.0620225838252475,0.0877131792190871,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,62,8.90958390917097,0.0619439397539407,0.0876019597068449,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,63,8.910494225365774,0.0736433778490335,0.1041474637330695,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,64,8.901632581438337,0.0647399766104559,0.0915561529502237,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,65,8.928784608840942,0.0598024300166546,0.0845734075924208,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,66,8.892212050301687,0.0525095803397048,0.0742597606709302,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,67,8.913094316210065,0.0585679326738635,0.0828275647075321,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,68,8.917952741895403,0.0574511800493517,0.0812482380001318,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,69,8.905584062848773,0.0651023047310968,0.0920685622924632,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,70,8.916465146200999,0.0624997956412185,0.0883880586413581,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,71,8.911436012813024,0.0536516053336004,0.0758748279058664,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,72,8.88831046649388,0.0628405639103482,0.0888699777491876,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,73,8.914409228733607,0.0487170219421386,0.0688962731490001,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,74,8.919436284473964,0.0551103523799349,0.0779378077628644,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,val_SDR,Validation SDR (dB),16,base16,75,8.918864216123307,0.0559702941349575,0.0791539490556683,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
mixed1m,Mixed-1M,train_loss,Training loss,4,base4,1,0.1043302892180888,0.006501539355463,0.0091945651327983,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
mixed1m,Mixed-1M,train_loss,Training loss,4,base4,2,0.0723560427451301,0.0007112968922652,0.0010059257119153,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
mixed1m,Mixed-1M,train_loss,Training loss,4,base4,3,0.0692699504182542,0.0003756899863024,0.0005313058738766,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
mixed1m,Mixed-1M,train_loss,Training loss,4,base4,4,0.0680609068468861,0.0001688748216994,0.0002388250631907,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
mixed1m,Mixed-1M,train_loss,Training loss,4,base4,5,0.0674655282693674,7.975095278009436e-05,0.0001127848790337,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
mixed1m,Mixed-1M,train_loss,Training loss,4,base4,6,0.0670508548064762,1.0485215412685269e-05,1.4828333841022912e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
mixed1m,Mixed-1M,train_loss,Training loss,4,base4,7,0.0667581564753942,3.458440894513193e-05,4.890974017686296e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
mixed1m,Mixed-1M,train_loss,Training loss,4,base4,8,0.0665300963422678,6.354106661608794e-05,8.986063817612387e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
mixed1m,Mixed-1M,train_loss,Training loss,4,base4,9,0.0663629046229221,7.222712401996206e-05,0.0001021445783602,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
mixed1m,Mixed-1M,train_loss,Training loss,4,base4,10,0.0662330133540322,9.87049535183665e-05,0.000139589883939,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
mixed1m,Mixed-1M,train_loss,Training loss,4,base4,11,0.0661183349511888,9.04119237685741e-05,0.0001278617687937,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
mixed1m,Mixed-1M,train_loss,Training loss,4,base4,12,0.0660325465890605,9.283471061750231e-05,0.0001312881068142,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
mixed1m,Mixed-1M,train_loss,Training loss,4,base4,13,0.0659514247627971,8.922418022094813e-05,0.00012618204576,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
mixed1m,Mixed-1M,train_loss,Training loss,4,base4,14,0.0658735478120615,8.448500595891612e-05,0.0001194798412442,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
mixed1m,Mixed-1M,train_loss,Training loss,4,base4,15,0.0658177173960849,9.728846190225347e-05,0.0001375866622845,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
mixed1m,Mixed-1M,train_loss,Training loss,4,base4,16,0.0657656071112131,8.993330971358847e-05,0.000127184906306,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
mixed1m,Mixed-1M,train_loss,Training loss,4,base4,17,0.0657225972008141,0.0001001539104201,0.0001416390184408,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
mixed1m,Mixed-1M,train_loss,Training loss,4,base4,18,0.0656691709071245,0.0001005718003377,0.0001422300040298,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
mixed1m,Mixed-1M,train_loss,Training loss,4,base4,19,0.0656338224897299,0.0001027044909232,0.0001452460839802,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
mixed1m,Mixed-1M,train_loss,Training loss,4,base4,20,0.0655967910319109,0.0001014186417126,0.0001434276185874,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
mixed1m,Mixed-1M,train_loss,Training loss,4,base4,21,0.0655672744326198,0.0001012241453542,0.0001431525591995,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
mixed1m,Mixed-1M,train_loss,Training loss,4,base4,22,0.065535477436412,0.0001102449453395,0.0001559098968822,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
